region_type,region,date,statistic,num_people
state,"Arizona, US (State/Province)",2020-03-14,active,11
state,"Arizona, US (State/Province)",2020-03-14,confirmed,12
state,"Arizona, US (State/Province)",2020-03-14,deaths,0
state,"Arizona, US (State/Province)",2020-03-14,recovered,1
state,"Arizona, US (State/Province)",2020-03-15,active,12
state,"Arizona, US (State/Province)",2020-03-15,confirmed,13
state,"Arizona, US (State/Province)",2020-03-15,deaths,0
state,"Arizona, US (State/Province)",2020-03-15,recovered,1
state,"Arkansas, US (State/Province)",2020-03-10,active,0
state,"Arkansas, US (State/Province)",2020-03-10,confirmed,0
state,"Arkansas, US (State/Province)",2020-03-10,deaths,0
state,"Arkansas, US (State/Province)",2020-03-10,recovered,0
state,"Arkansas, US (State/Province)",2020-03-11,active,1
state,"Arkansas, US (State/Province)",2020-03-11,confirmed,1
state,"Arkansas, US (State/Province)",2020-03-11,deaths,0
state,"Arkansas, US (State/Province)",2020-03-11,recovered,0
state,"Arkansas, US (State/Province)",2020-03-12,active,6
state,"Arkansas, US (State/Province)",2020-03-12,confirmed,6
state,"Arkansas, US (State/Province)",2020-03-12,deaths,0
state,"Arkansas, US (State/Province)",2020-03-12,recovered,0
state,"Arkansas, US (State/Province)",2020-03-13,active,6
state,"Arkansas, US (State/Province)",2020-03-13,confirmed,6
state,"Arkansas, US (State/Province)",2020-03-13,deaths,0
state,"Arkansas, US (State/Province)",2020-03-13,recovered,0
state,"Arkansas, US (State/Province)",2020-03-14,active,12
state,"Arkansas, US (State/Province)",2020-03-14,confirmed,12
state,"Arkansas, US (State/Province)",2020-03-14,deaths,0
state,"Arkansas, US (State/Province)",2020-03-14,recovered,0
state,"Arkansas, US (State/Province)",2020-03-15,active,16
state,"Arkansas, US (State/Province)",2020-03-15,confirmed,16
state,"Arkansas, US (State/Province)",2020-03-15,deaths,0
state,"Arkansas, US (State/Province)",2020-03-15,recovered,0
state,"Australian Capital Territory, Australia (State/Province)",2020-03-13,active,1
state,"Australian Capital Territory, Australia (State/Province)",2020-03-13,confirmed,1
state,"Australian Capital Territory, Australia (State/Province)",2020-03-13,deaths,0
state,"Australian Capital Territory, Australia (State/Province)",2020-03-13,recovered,0
state,"Australian Capital Territory, Australia (State/Province)",2020-03-14,active,1
state,"Australian Capital Territory, Australia (State/Province)",2020-03-14,confirmed,1
state,"Australian Capital Territory, Australia (State/Province)",2020-03-14,deaths,0
state,"Australian Capital Territory, Australia (State/Province)",2020-03-14,recovered,0
state,"Australian Capital Territory, Australia (State/Province)",2020-03-15,active,1
state,"Australian Capital Territory, Australia (State/Province)",2020-03-15,confirmed,1
state,"Australian Capital Territory, Australia (State/Province)",2020-03-15,deaths,0
state,"Australian Capital Territory, Australia (State/Province)",2020-03-15,recovered,0
state,"Bavaria, Germany (State/Province)",2020-01-28,active,4
state,"Bavaria, Germany (State/Province)",2020-01-28,confirmed,4
state,"Bavaria, Germany (State/Province)",2020-01-28,deaths,0
state,"Bavaria, Germany (State/Province)",2020-01-28,recovered,0
state,"Bavaria, Germany (State/Province)",2020-01-29,active,4
state,"Bavaria, Germany (State/Province)",2020-01-29,confirmed,4
state,"Bavaria, Germany (State/Province)",2020-01-29,deaths,0
state,"Bavaria, Germany (State/Province)",2020-01-29,recovered,0
state,"Bavaria, Germany (State/Province)",2020-01-30,active,4
state,"Bavaria, Germany (State/Province)",2020-01-30,confirmed,4
state,"Bavaria, Germany (State/Province)",2020-01-30,deaths,0
state,"Bavaria, Germany (State/Province)",2020-01-30,recovered,0
state,"Bavaria, Germany (State/Province)",2020-01-31,active,5
state,"Bavaria, Germany (State/Province)",2020-01-31,confirmed,5
state,"Bavaria, Germany (State/Province)",2020-01-31,deaths,0
state,"Bavaria, Germany (State/Province)",2020-01-31,recovered,0
state,"Beijing, China (State/Province)",2020-01-22,active,14
state,"Beijing, China (State/Province)",2020-01-22,confirmed,14
state,"Beijing, China (State/Province)",2020-01-22,deaths,0
state,"Beijing, China (State/Province)",2020-01-22,recovered,0
state,"Beijing, China (State/Province)",2020-01-23,active,22
state,"Beijing, China (State/Province)",2020-01-23,confirmed,22
state,"Beijing, China (State/Province)",2020-01-23,deaths,0
state,"Beijing, China (State/Province)",2020-01-23,recovered,0
state,"Beijing, China (State/Province)",2020-01-24,active,35
state,"Beijing, China (State/Province)",2020-01-24,confirmed,36
state,"Beijing, China (State/Province)",2020-01-24,deaths,0
state,"Beijing, China (State/Province)",2020-01-24,recovered,1
state,"Beijing, China (State/Province)",2020-01-25,active,39
state,"Beijing, China (State/Province)",2020-01-25,confirmed,41
state,"Beijing, China (State/Province)",2020-01-25,deaths,0
state,"Beijing, China (State/Province)",2020-01-25,recovered,2
state,"Beijing, China (State/Province)",2020-01-26,active,66
state,"Beijing, China (State/Province)",2020-01-26,confirmed,68
state,"Beijing, China (State/Province)",2020-01-26,deaths,0
state,"Beijing, China (State/Province)",2020-01-26,recovered,2
state,"Beijing, China (State/Province)",2020-01-27,active,77
state,"Beijing, China (State/Province)",2020-01-27,confirmed,80
state,"Beijing, China (State/Province)",2020-01-27,deaths,1
state,"Beijing, China (State/Province)",2020-01-27,recovered,2
state,"Beijing, China (State/Province)",2020-01-28,active,86
state,"Beijing, China (State/Province)",2020-01-28,confirmed,91
state,"Beijing, China (State/Province)",2020-01-28,deaths,1
state,"Beijing, China (State/Province)",2020-01-28,recovered,4
state,"Beijing, China (State/Province)",2020-01-29,active,106
state,"Beijing, China (State/Province)",2020-01-29,confirmed,111
state,"Beijing, China (State/Province)",2020-01-29,deaths,1
state,"Beijing, China (State/Province)",2020-01-29,recovered,4
state,"Beijing, China (State/Province)",2020-01-30,active,109
state,"Beijing, China (State/Province)",2020-01-30,confirmed,114
state,"Beijing, China (State/Province)",2020-01-30,deaths,1
state,"Beijing, China (State/Province)",2020-01-30,recovered,4
state,"Beijing, China (State/Province)",2020-01-31,active,133
state,"Beijing, China (State/Province)",2020-01-31,confirmed,139
state,"Beijing, China (State/Province)",2020-01-31,deaths,1
state,"Beijing, China (State/Province)",2020-01-31,recovered,5
state,"Beijing, China (State/Province)",2020-02-01,active,158
state,"Beijing, China (State/Province)",2020-02-01,confirmed,168
state,"Beijing, China (State/Province)",2020-02-01,deaths,1
state,"Beijing, China (State/Province)",2020-02-01,recovered,9
state,"Beijing, China (State/Province)",2020-02-02,active,181
state,"Beijing, China (State/Province)",2020-02-02,confirmed,191
state,"Beijing, China (State/Province)",2020-02-02,deaths,1
state,"Beijing, China (State/Province)",2020-02-02,recovered,9
state,"Beijing, China (State/Province)",2020-02-03,active,199
state,"Beijing, China (State/Province)",2020-02-03,confirmed,212
state,"Beijing, China (State/Province)",2020-02-03,deaths,1
state,"Beijing, China (State/Province)",2020-02-03,recovered,12
state,"Beijing, China (State/Province)",2020-02-04,active,204
state,"Beijing, China (State/Province)",2020-02-04,confirmed,228
state,"Beijing, China (State/Province)",2020-02-04,deaths,1
state,"Beijing, China (State/Province)",2020-02-04,recovered,23
state,"Beijing, China (State/Province)",2020-02-05,active,228
state,"Beijing, China (State/Province)",2020-02-05,confirmed,253
state,"Beijing, China (State/Province)",2020-02-05,deaths,1
state,"Beijing, China (State/Province)",2020-02-05,recovered,24
state,"Beijing, China (State/Province)",2020-02-06,active,242
state,"Beijing, China (State/Province)",2020-02-06,confirmed,274
state,"Beijing, China (State/Province)",2020-02-06,deaths,1
state,"Beijing, China (State/Province)",2020-02-06,recovered,31
state,"Beijing, China (State/Province)",2020-02-07,active,263
state,"Beijing, China (State/Province)",2020-02-07,confirmed,297
state,"Beijing, China (State/Province)",2020-02-07,deaths,1
state,"Beijing, China (State/Province)",2020-02-07,recovered,33
state,"Beijing, China (State/Province)",2020-02-08,active,279
state,"Beijing, China (State/Province)",2020-02-08,confirmed,315
state,"Beijing, China (State/Province)",2020-02-08,deaths,2
state,"Beijing, China (State/Province)",2020-02-08,recovered,34
state,"Beijing, China (State/Province)",2020-02-09,active,287
state,"Beijing, China (State/Province)",2020-02-09,confirmed,326
state,"Beijing, China (State/Province)",2020-02-09,deaths,2
state,"Beijing, China (State/Province)",2020-02-09,recovered,37
state,"Beijing, China (State/Province)",2020-02-10,active,291
state,"Beijing, China (State/Province)",2020-02-10,confirmed,337
state,"Beijing, China (State/Province)",2020-02-10,deaths,2
state,"Beijing, China (State/Province)",2020-02-10,recovered,44
state,"Beijing, China (State/Province)",2020-02-11,active,291
state,"Beijing, China (State/Province)",2020-02-11,confirmed,342
state,"Beijing, China (State/Province)",2020-02-11,deaths,3
state,"Beijing, China (State/Province)",2020-02-11,recovered,48
state,"Beijing, China (State/Province)",2020-02-12,active,293
state,"Beijing, China (State/Province)",2020-02-12,confirmed,352
state,"Beijing, China (State/Province)",2020-02-12,deaths,3
state,"Beijing, China (State/Province)",2020-02-12,recovered,56
state,"Beijing, China (State/Province)",2020-02-13,active,294
state,"Beijing, China (State/Province)",2020-02-13,confirmed,366
state,"Beijing, China (State/Province)",2020-02-13,deaths,3
state,"Beijing, China (State/Province)",2020-02-13,recovered,69
state,"Beijing, China (State/Province)",2020-02-14,active,289
state,"Beijing, China (State/Province)",2020-02-14,confirmed,372
state,"Beijing, China (State/Province)",2020-02-14,deaths,3
state,"Beijing, China (State/Province)",2020-02-14,recovered,80
state,"Beijing, China (State/Province)",2020-02-15,active,273
state,"Beijing, China (State/Province)",2020-02-15,confirmed,375
state,"Beijing, China (State/Province)",2020-02-15,deaths,4
state,"Beijing, China (State/Province)",2020-02-15,recovered,98
state,"Beijing, China (State/Province)",2020-02-16,active,268
state,"Beijing, China (State/Province)",2020-02-16,confirmed,380
state,"Beijing, China (State/Province)",2020-02-16,deaths,4
state,"Beijing, China (State/Province)",2020-02-16,recovered,108
state,"Beijing, China (State/Province)",2020-02-17,active,263
state,"Beijing, China (State/Province)",2020-02-17,confirmed,381
state,"Beijing, China (State/Province)",2020-02-17,deaths,4
state,"Beijing, China (State/Province)",2020-02-17,recovered,114
state,"Beijing, China (State/Province)",2020-02-18,active,261
state,"Beijing, China (State/Province)",2020-02-18,confirmed,387
state,"Beijing, China (State/Province)",2020-02-18,deaths,4
state,"Beijing, China (State/Province)",2020-02-18,recovered,122
state,"Beijing, China (State/Province)",2020-02-19,active,244
state,"Beijing, China (State/Province)",2020-02-19,confirmed,393
state,"Beijing, China (State/Province)",2020-02-19,deaths,4
state,"Beijing, China (State/Province)",2020-02-19,recovered,145
state,"Beijing, China (State/Province)",2020-02-20,active,238
state,"Beijing, China (State/Province)",2020-02-20,confirmed,395
state,"Beijing, China (State/Province)",2020-02-20,deaths,4
state,"Beijing, China (State/Province)",2020-02-20,recovered,153
state,"Beijing, China (State/Province)",2020-02-21,active,223
state,"Beijing, China (State/Province)",2020-02-21,confirmed,396
state,"Beijing, China (State/Province)",2020-02-21,deaths,4
state,"Beijing, China (State/Province)",2020-02-21,recovered,169
state,"Beijing, China (State/Province)",2020-02-22,active,217
state,"Beijing, China (State/Province)",2020-02-22,confirmed,399
state,"Beijing, China (State/Province)",2020-02-22,deaths,4
state,"Beijing, China (State/Province)",2020-02-22,recovered,178
state,"Beijing, China (State/Province)",2020-02-23,active,206
state,"Beijing, China (State/Province)",2020-02-23,confirmed,399
state,"Beijing, China (State/Province)",2020-02-23,deaths,4
state,"Beijing, China (State/Province)",2020-02-23,recovered,189
state,"Beijing, China (State/Province)",2020-02-24,active,197
state,"Beijing, China (State/Province)",2020-02-24,confirmed,399
state,"Beijing, China (State/Province)",2020-02-24,deaths,4
state,"Beijing, China (State/Province)",2020-02-24,recovered,198
state,"Beijing, China (State/Province)",2020-02-25,active,181
state,"Beijing, China (State/Province)",2020-02-25,confirmed,400
state,"Beijing, China (State/Province)",2020-02-25,deaths,4
state,"Beijing, China (State/Province)",2020-02-25,recovered,215
state,"Beijing, China (State/Province)",2020-02-26,active,161
state,"Beijing, China (State/Province)",2020-02-26,confirmed,400
state,"Beijing, China (State/Province)",2020-02-26,deaths,4
state,"Beijing, China (State/Province)",2020-02-26,recovered,235
state,"Beijing, China (State/Province)",2020-02-27,active,157
state,"Beijing, China (State/Province)",2020-02-27,confirmed,410
state,"Beijing, China (State/Province)",2020-02-27,deaths,5
state,"Beijing, China (State/Province)",2020-02-27,recovered,248
state,"Beijing, China (State/Province)",2020-02-28,active,146
state,"Beijing, China (State/Province)",2020-02-28,confirmed,410
state,"Beijing, China (State/Province)",2020-02-28,deaths,7
state,"Beijing, China (State/Province)",2020-02-28,recovered,257
state,"Beijing, China (State/Province)",2020-02-29,active,132
state,"Beijing, China (State/Province)",2020-02-29,confirmed,411
state,"Beijing, China (State/Province)",2020-02-29,deaths,8
state,"Beijing, China (State/Province)",2020-02-29,recovered,271
state,"Beijing, China (State/Province)",2020-03-01,active,129
state,"Beijing, China (State/Province)",2020-03-01,confirmed,413
state,"Beijing, China (State/Province)",2020-03-01,deaths,8
state,"Beijing, China (State/Province)",2020-03-01,recovered,276
state,"Beijing, China (State/Province)",2020-03-02,active,124
state,"Beijing, China (State/Province)",2020-03-02,confirmed,414
state,"Beijing, China (State/Province)",2020-03-02,deaths,8
state,"Beijing, China (State/Province)",2020-03-02,recovered,282
state,"Beijing, China (State/Province)",2020-03-03,active,118
state,"Beijing, China (State/Province)",2020-03-03,confirmed,414
state,"Beijing, China (State/Province)",2020-03-03,deaths,8
state,"Beijing, China (State/Province)",2020-03-03,recovered,288
state,"Beijing, China (State/Province)",2020-03-04,active,113
state,"Beijing, China (State/Province)",2020-03-04,confirmed,418
state,"Beijing, China (State/Province)",2020-03-04,deaths,8
state,"Beijing, China (State/Province)",2020-03-04,recovered,297
state,"Beijing, China (State/Province)",2020-03-05,active,113
state,"Beijing, China (State/Province)",2020-03-05,confirmed,418
state,"Beijing, China (State/Province)",2020-03-05,deaths,8
state,"Beijing, China (State/Province)",2020-03-05,recovered,297
state,"Beijing, China (State/Province)",2020-03-06,active,115
state,"Beijing, China (State/Province)",2020-03-06,confirmed,422
state,"Beijing, China (State/Province)",2020-03-06,deaths,8
state,"Beijing, China (State/Province)",2020-03-06,recovered,299
state,"Beijing, China (State/Province)",2020-03-07,active,115
state,"Beijing, China (State/Province)",2020-03-07,confirmed,426
state,"Beijing, China (State/Province)",2020-03-07,deaths,8
state,"Beijing, China (State/Province)",2020-03-07,recovered,303
state,"Beijing, China (State/Province)",2020-03-08,active,112
state,"Beijing, China (State/Province)",2020-03-08,confirmed,428
state,"Beijing, China (State/Province)",2020-03-08,deaths,8
state,"Beijing, China (State/Province)",2020-03-08,recovered,308
state,"Beijing, China (State/Province)",2020-03-09,active,105
state,"Beijing, China (State/Province)",2020-03-09,confirmed,428
state,"Beijing, China (State/Province)",2020-03-09,deaths,8
state,"Beijing, China (State/Province)",2020-03-09,recovered,315
state,"Beijing, China (State/Province)",2020-03-10,active,101
state,"Beijing, China (State/Province)",2020-03-10,confirmed,429
state,"Beijing, China (State/Province)",2020-03-10,deaths,8
state,"Beijing, China (State/Province)",2020-03-10,recovered,320
